date,city,temperature_avg_c,precipitation_mm,wind_speed_kmh,visibility_km,weather_condition,avg_bikes_available,avg_free_slots,occupancy_rate,nb_trajets_estimes,nb_stations_critiques,pm25,pm10,no2,o3,co,pollution_index,score_meteo_favorable_velo,z_precipitation_mm,z_pollution_index,z_nb_trajets_estimes,atypie_score
2026-03-04,Paris,23.898581723503504,0.8811378483568375,14.63994939209833,14.007065795784047,clear,496,678,0.8220015927974164,3268,3,28.17315812941648,31.742915838352978,32.11345213425702,58.351845211742386,1.0959205054262684,62.86898538875347,78.85870269249543,-0.45301771677863567,0.8473454525410108,0.5446885305701304,1.845051699889777
2026-03-05,Paris,19.80818012523817,1.1987558355667216,22.47717126441737,12.67636250398664,cloudy,588,440,0.4745379191343017,2896,5,25.852866775861564,30.841691403882162,27.862840978515116,53.5838505671068,0.9306608782948134,51.46205456966112,84.27019580814054,-0.39916415373036035,-0.17197451436012906,-0.03955136574037528,0.6106900338308647
2026-03-06,Paris,34.86148126813336,0.8563381721037464,15.435235341190856,11.401985299068265,clear,313,514,0.7176098223853692,1747,4,25.10493700324476,30.849604488528705,32.78766159516524,71.25370264254728,1.0798347257372813,67.23923111549148,51.171002544205216,-0.4572226138010141,1.2378693191425696,-1.8440987874091148,3.5391907203526984
2026-03-07,Paris,18.45880388267751,1.358795234079065,7.5247306459283205,10.383012794213625,cloudy,328,579,0.6210058756038941,4455,3,28.46765968542197,36.57464945333538,38.935224373911176,51.423158427011984,1.2595462366328143,71.53911284043048,87.13715851473384,-0.37202875150171627,1.6221054793380592,2.4089163717544593,4.403050602594234
2026-03-08,Paris,15.491214782077318,4.922073799026878,16.643755548298422,14.743724267099553,cloudy,501,316,0.5459065090540449,2802,3,21.072258996496814,27.68420693999221,28.13406370251223,48.74846720322818,0.8486458441948144,42.145543874681586,67.34406160997764,0.23214120921647038,-1.0044951567528992,-0.18718187717367513,1.4238182431430446
2026-03-09,Paris,18.877766469774162,1.7269376357202326,18.365627513869875,11.215783693735684,cloudy,518,476,0.7770396961979168,3075,13,23.46666256311153,30.718134653200437,29.39483485823716,52.24107074922371,0.9667980685458002,50.96641823852535,82.02997859262678,-0.30960854598474996,-0.2162644304348998,0.24157482092516377,0.7674477973448135
2026-03-10,Paris,10.682425259339407,3.0332651161214255,16.305276360899448,6.68964790487306,cloudy,397,644,0.576051496920779,2203,4,24.200907116351747,29.434007330500624,30.890449963245874,43.15298431266,0.9340131682826016,46.48076458911182,59.274657990397984,-0.08811482660986983,-0.6171011149002127,-1.1279337532220433,1.8331496947321257
2026-03-11,Paris,19.72758971944383,1.578965855895659,13.55431571765029,11.677428576667982,cloudy,373,465,0.4117210280312031,3443,7,26.27784072301782,34.13419403516927,32.520907498459884,51.85043705714841,1.0721525230774993,59.659186887614226,86.56678752929147,-0.3346978290072582,0.5605188070717151,0.8195325678129759,1.7147492038919492
2026-03-12,Paris,20.020254284072692,9.239958435148557,15.872889064159194,11.96289839097672,rain,518,456,0.5928534700400799,1999,7,16.255791262837903,27.177465065691646,28.78485249609851,55.323034509562284,0.7346610960093827,40.42051678144194,72.45686298146386,0.9642580346181082,-1.1586430680071307,-1.4483233737794174,3.571224476404656
2026-03-13,Paris,9.632476890048885,0.6986724529340124,10.037069102984049,12.120460419882052,cloudy,447,407,0.5325055101399409,2562,4,30.293244816983112,36.45953208754895,34.309278632183705,39.59815744846259,1.2335418880628883,62.01616157647584,65.44325757959851,-0.48395554798539997,0.7711373687111036,-0.5641108425352918,1.8192037592317951
2026-03-14,Paris,30.31621056242643,1.9419665102433095,16.507736711668063,12.679641928373288,clear,608,589,0.7747873858017803,2202,7,21.58358324334901,33.480314486374006,30.482279652258377,68.48917081333349,0.9881141618260005,61.47556819210247,59.24818020560063,-0.27314942994710556,0.7228301036451898,-1.1295042905777166,2.1254838241700122
2026-03-15,Paris,17.963099250277136,4.414360360278409,9.251037112528207,13.582063894086094,cloudy,347,625,0.7284867095861752,3419,10,23.856546373584212,30.24955529025159,29.66986876685431,50.379410386357065,1.0115159017172757,50.97343974642844,78.01522841476213,0.14605610451479792,-0.21563699056374752,0.7818396712768142,1.1435327663553596
2026-03-16,Paris,13.453062726026305,6.864913866470453,7.990744686038596,10.238718362940462,rain,557,364,0.3028302837423948,2685,4,25.54668592431191,27.660156258689597,34.82533394170874,44.46246041629228,0.9355104179249665,50.317362786251074,63.26118503574831,0.5615585101190439,-0.2742638338346183,-0.3709347477874632,1.2067570917411254
2026-03-17,Paris,18.38447474292286,1.4214753906748459,19.615813041709764,12.199302730175283,cloudy,577,655,0.5177634467274883,3122,3,24.760417306224834,30.18010100389942,30.409311972382913,49.51852813725716,0.963025868246117,50.865850528521996,81.11173152810436,-0.36140104809373486,-0.22525113128000043,0.3153900766418137,0.902042256015549
2026-03-18,Paris,15.482621729419003,0.3308468341752485,15.342814874030136,13.07267206476413,cloudy,668,600,0.4744868420009754,3378,5,26.236113253902897,31.855143763240925,30.330928483302927,48.8183434317377,1.1216449609702686,55.46476083505094,78.55700052807303,-0.5463220415351064,0.18570613459437935,0.7174476396942048,1.4494758158236904
2026-03-19,Paris,13.426545343693613,3.9469785055282642,14.195313115684684,10.433493415327526,cloudy,382,684,0.5604322131635865,2509,11,21.30984589960302,33.04617116440358,32.48395352458109,49.506718775105874,0.9290346056637266,51.585296441322356,65.11814933467744,0.06680940188465316,-0.1609616571301804,-0.6473493223859821,0.8751203814008157
2026-03-20,Paris,16.38969241897162,4.568860890467415,8.845678417830225,14.72777304883421,cloudy,405,587,0.7186530039805754,3143,7,22.915495109012934,31.929079884629427,26.656375512328502,49.104026141392495,1.0138630459014364,48.236493706116775,74.0117312829673,0.17225236662393165,-0.46020967987568967,0.3483713611109551,0.9808334076105765
2026-03-21,Paris,30.695813581346663,1.7002058493210845,13.970666414522475,12.519765588496847,clear,543,640,0.5464671773688643,2384,10,25.29271145709137,32.91976337661923,32.49502547978499,66.96816144111934,1.0547857380521004,65.81525805485481,60.00748317840481,-0.3141410410014388,1.110623507271171,-0.8436664918451574,2.268431040117767
2026-03-22,Paris,21.90911435888655,0.5514531431694275,8.397716934578618,13.23528169102229,cloudy,392,678,0.3091802365421431,4171,10,24.59773204624537,38.87403053916484,37.65372754600357,58.96698803592156,1.3012108657286097,74.05243309227016,87.91141010684674,-0.5089172463135604,1.8466950342803274,1.962883762743213,4.318496043337101
2026-03-23,Paris,24.08535398490055,2.8571041088020843,19.237007162883195,12.586144946597363,clear,340,469,0.5895777551610902,2550,3,22.631045654958623,28.61435699237908,32.12119179146591,54.187756332681694,0.894678476820238,51.02118139135037,71.59609648542407,-0.11798372036383355,-0.21137081128262364,-0.5829572908033726,0.9123118224498297
2026-03-24,Paris,14.42824290986816,9.130030559292466,17.36916460455894,13.469002129760092,rain,668,544,0.47455378441729856,1636,8,17.363199069909186,23.260325526239967,26.925203176306944,42.91650586738346,0.7196548065581738,30.061260655656046,58.09394337905937,0.9456192671944391,-2.0843431339339547,-2.0184284338888623,5.048390835017257
2026-03-25,Paris,13.227513690192897,1.0577120775281468,9.34785973439735,13.926752258488644,cloudy,665,368,0.5388809340354934,3359,12,31.128105959957264,36.07068727534631,36.04495557854272,46.31919887835126,1.2244417317734912,67.22771677269095,73.81841406528376,-0.4230787593949218,1.2368404008727512,0.6876074299364101,2.347526590204083
2026-03-26,Paris,20.06390463468249,4.597806311239496,24.483964913269737,9.260257886567407,cloudy,613,460,0.8057521220810545,2387,12,21.764728581402036,22.0558066538414,27.9244329906464,56.36904208302871,0.7619874395824069,41.069192081059484,76.29394079193331,0.17716019333803404,-1.100677634936471,-0.8389548797781372,2.1167927080526425
2026-03-27,Paris,14.141096252533707,4.792720444630322,13.802027459030953,12.026003783755813,cloudy,437,637,0.29218736607067536,2431,7,21.803452510157445,27.096790851255363,28.79174093835412,46.18343149942764,0.8999712701799414,42.385752795644045,65.44476810089066,0.2102087642447769,-0.983030158564693,-0.7698512361285075,1.9630901589379774
2026-03-28,Paris,25.267670385786584,1.8070334400262538,28.600845832948096,10.073968747867747,clear,618,376,0.5298930125114207,2661,9,19.013925338836643,26.893074063395,31.729849304605523,59.126474931868934,0.8228012698941309,48.29606570532127,68.24194257988994,-0.29602794091578616,-0.4548863436321031,-0.40862764432362486,1.1595419288715143
2026-03-29,Paris,22.885900004065366,2.425200594988603,14.31364091451092,11.553074429348298,clear,620,675,0.6223373429020986,2502,12,23.097469025729957,32.33784763810324,31.377706750645544,54.80470973818867,1.0036408487143977,55.54923443830943,77.6064431686732,-0.19121491018481782,0.19325467081705458,-0.6583430838756958,1.0428126648775682
2026-03-30,Paris,21.57000247046046,3.5122142737415114,14.635855436715635,11.095075535310661,cloudy,508,372,0.43550708437321284,2679,14,22.69794144277644,29.759255173263046,32.63495528948838,53.93969816814723,0.9410159159167242,52.998572388067736,78.32711070354735,-0.006906835578280665,-0.034671736194786834,-0.3803579719215036,0.4219365436945711
2026-03-31,Paris,21.88524897451804,5.399226650970369,13.289291436973095,12.428187488260408,rain,668,583,0.7109467071649018,2729,2,23.66900211119352,28.459428712429855,27.537752612905535,53.64474214526779,0.8852181572841318,47.234331451633,74.52428940766356,0.31304462851439213,-0.549762602767113,-0.3018311041378335,1.1646383354193386
2026-04-01,Paris,11.77130610644006,2.727797512759043,16.926586898644185,12.461907445890265,cloudy,355,486,0.5955727893407314,3047,6,26.63489419090888,29.573971278602908,32.51143917937083,40.70932853851181,0.9383058567545912,48.4585508501164,62.42821577652906,-0.13990823724568188,-0.44036671911248304,0.1975997749663085,0.7778747313244735
2026-04-02,Paris,13.955315543048194,5.444143691840384,15.256804297398176,14.166102486350553,rain,422,487,0.6998994566859631,2544,7,26.294447845615927,29.642057004703737,28.67166796309635,46.13404693594681,0.8509529034844063,46.261215269907396,63.157792625098196,0.3206605154913373,-0.6367199771808582,-0.592380514937413,1.5497610076096082
2026-04-03,Paris,23.269010260174515,0.4432229772905247,10.310874800424386,12.608898239741706,clear,551,406,0.30769503230849116,3798,6,30.423953590581448,38.46824692975479,36.160689672441094,57.94456982861388,1.247737866698773,75.0600767362114,83.76756650068486,-0.5272681593493301,1.9367377725137527,1.3770733290770338,3.8410792609401168
2026-04-04,Paris,19.286037454900534,37.38541472247664,44.35956994406196,3.0,fog,362,449,0.4905346255852878,997,12,13.089537628665258,13.811896931221975,20.896953458616014,49.849517229294946,0.39837017303067124,13.288018847785645,52.3205186171365,5.736447160325572,-3.58319506488515,-3.0220018041641667,12.341644029374887
2026-04-05,Paris,23.677828200902994,5.06050325218488,18.25695625652899,9.69486925667997,rain,513,555,0.3562733348356293,2789,8,21.622795718388268,25.797584925080496,25.534853033461026,56.82582079304565,0.8206805514491629,42.77574995210854,68.52708877878601,0.2556125476909394,-0.9481801279189772,-0.20759886279742934,1.4113915384073459
2026-04-06,Paris,10.496158033964129,2.7082865315742133,10.72035541085316,16.629317133347016,cloudy,623,506,0.5479243380858645,2703,2,25.66744365553098,32.51972969625436,30.460962925767298,39.18565243729572,1.0684365626299706,49.57052267848895,62.148428775455365,-0.14321641215290656,-0.3410012451504088,-0.34266507538534197,0.8268827326886573
2026-04-07,Paris,8.66367403704126,39.15195804830708,31.936420644051744,3.0,fog,541,420,0.47603157664003426,1331,2,12.49824735190549,16.580575860650974,21.442490061808968,40.07703846947291,0.4175190888922242,10.407494756793923,27.832190382795275,6.035972553112139,-3.8405978463742065,-2.4974423273692503,12.374012726855597
2026-04-08,Paris,16.325913763026332,7.587876287061504,15.642755000355406,10.539266736565727,rain,647,320,0.77315905534874,2621,3,20.4313355951772,27.860297927837486,28.269021919272355,48.95017141611231,0.7785602110413281,40.77884347130604,65.5594255095501,0.6841400510476626,-1.1266231008972458,-0.471449138550561,2.2822122904954694
2026-04-09,Paris,19.082292947909874,2.4331707781488023,11.741998261970915,14.726870981903408,cloudy,383,382,0.5703577885821999,3501,4,25.252729844946447,32.05859596236141,29.384228933362795,55.082643880071,1.0601601384377421,56.31365494353903,83.73046560213841,-0.18986352966290657,0.2615630612549991,0.9106237344420333,1.362050325359939
2026-04-10,Paris,22.143829888024374,2.3661996706440505,17.210370084333658,10.676427070463223,clear,533,322,0.5343813768663217,3042,10,24.84607951652537,34.18907007730258,35.42700010591335,54.220555601123735,0.9519600895774882,60.29041919733985,78.36659683587904,-0.20121878316130715,0.6169255397205637,0.18974708818794148,1.0078914110698123
2026-04-11,Paris,22.26216667398112,1.0058819937939922,14.426317792665506,10.456361844486489,clear,351,643,0.34733884506879686,3671,10,25.164847628250843,38.49800124091687,33.11527165967595,57.20302181387084,1.091782373450425,65.5750270459914,82.70476345955511,-0.4318667839860172,1.0891565353146637,1.1776150849065117,2.698638404207193
2026-04-12,Paris,26.306508653040773,1.6831969178820898,13.410765467447083,15.530908480562193,clear,354,651,0.47608756708300715,2629,6,22.328775678401495,33.23345210857598,36.673077067677056,64.14106200385598,1.0685517790895327,66.30516431766023,71.28287751854425,-0.3170249820832403,1.15440138613335,-0.45888483970517374,1.930311207921764
2026-04-13,Paris,20.024908554804778,0.5319249974700468,19.58930973527388,12.754592530920819,cloudy,661,613,0.3781692673001621,3563,8,23.17018878105794,30.9958849616407,29.729997768424,52.327563985266316,1.0195079012047517,52.23319740058716,87.51907918970767,-0.5122283315416857,-0.10306541888460079,1.0079970504937843,1.6232908009200706
2026-04-14,Paris,26.25675493239745,0.4805122976348317,24.21857898875923,14.533822298373245,clear,616,436,0.4392196861748221,2264,7,19.12642137744289,29.93501342486565,33.809259055707344,62.218969767064436,0.9473422617507916,56.13386535307696,70.54185714497476,-0.5209455868091847,0.24549711658456905,-1.0321309745259657,1.7985736779197194
2026-04-15,Paris,14.461652671906096,3.429405311782063,18.873170267146683,11.961115718200904,cloudy,449,417,0.5762817128362768,2223,6,24.22577177398514,30.555341561581287,28.484128649232808,45.834969883474415,0.874664689702684,45.54669857805534,66.84544441954631,-0.020947468771067984,-0.7005689776034714,-1.0965230061085751,1.8180394524831145
2026-04-16,Paris,13.337041717194595,0.5049382139965896,14.474407476267931,15.26482260786327,cloudy,612,682,0.6882702252965879,3825,7,25.125281884082387,30.894802267198745,33.871036297078895,40.19552126747934,1.1283825498892648,52.629703501077366,73.07483495418627,-0.5168040624630507,-0.06763375092433721,1.4194778376802157,2.0039156510676035
2026-04-17,Paris,10.849293110196836,1.5059777337940128,15.653702886430457,12.117017804613688,cloudy,386,440,0.49491565145042576,2701,5,25.80874719509918,32.20733074405189,33.13114321342836,45.13318429813248,1.0312958088263204,54.23930166491855,63.62198621617938,-0.3470732944835847,0.07619946531158639,-0.3458061500966888,0.7690789098918599
2026-04-18,Paris,29.739984642251613,3.322072098473233,19.548690874799085,12.39811939114694,clear,546,403,0.48739497795923736,1738,6,21.785586553763306,31.54914041524271,30.73388943614242,64.17372787706984,0.8693998688542799,56.084380144546046,56.320479880594455,-0.03914629945089787,0.24107513297462158,-1.8582336236101755,2.1384550560356947
2026-04-19,Paris,14.998915614206027,2.4873946154530624,13.0734320156912,8.205246035022684,cloudy,317,393,0.6963725079017065,2892,7,24.052387885929477,27.426529578424503,30.302127427573364,47.23670592518045,1.026390498511062,48.32169912746029,72.74631907615702,-0.18066963335169187,-0.4525957486052113,-0.04583351516306889,0.6790988971199721
2026-04-20,Paris,24.40270380838732,1.2407898246592706,25.55658820808126,11.696429809928834,clear,425,534,0.2408011816088288,2810,11,22.80919112547083,27.168695833664458,27.271341894094054,55.50818076404853,0.8858321953177748,46.5169335128727,72.68813557025086,-0.3920371011926517,-0.6138690705619514,-0.1746175783282879,1.1805237500828911
2026-04-21,Paris,20.941586032422883,2.99450427167939,11.886502400897031,13.769980934373331,cloudy,461,500,0.7178322430447599,3470,11,23.287701362430145,35.79566273762211,32.60932773614138,57.00906206361782,1.024026819980839,60.649771534070005,82.31477881185168,-0.09468690270134184,0.6490371583312895,0.8619370764161578,1.6056611374487892
2026-04-22,Paris,15.677351256775161,1.2307448938420307,13.222556795418202,13.799199750866501,cloudy,546,346,0.3373564098722842,3740,7,24.28076503095401,30.61411955879182,30.958572985392625,48.61855928981492,1.1040436748141256,53.363435562024655,77.50434109886282,-0.393740264542542,-0.002067670798096262,1.2859821624479764,1.6817900977886147
2026-04-23,Paris,19.536497604383047,4.566646297416006,18.14814420961806,13.103474020930149,cloudy,681,451,0.41999155380573205,2851,9,16.809119171445957,25.58375883531901,27.825092676727806,50.80194651313305,0.8398688429202235,38.38635701444658,77.52055385806366,0.17187687237825616,-1.3404149836301207,-0.1102255467456784,1.6225174027540552
2026-04-24,Paris,14.449360210362581,0.21024201670158432,8.897149478590727,13.094194762340075,cloudy,588,318,0.544149369907202,3412,4,26.08838468176433,39.30434989890251,37.03820182011412,48.897291987695354,1.3167875358206997,69.80337441316023,79.51030837509731,-0.5667711325919419,1.467000406440376,0.7708459097871004,2.8046174488194184
2026-04-25,Paris,16.98903673783053,1.8939708751757995,20.49388425993595,11.184169294457408,cloudy,653,440,0.7128890044484196,2884,7,20.23676457693208,31.053730907438073,33.43995511850458,50.911273549870344,0.9228808037718483,50.92557843735441,76.10711609847408,-0.2812873064630289,-0.21991386299813886,-0.05839781400845611,0.5595989834696239
2026-04-26,Paris,19.30811527986233,2.3596712732519496,19.654670419870396,13.363905942589927,cloudy,538,504,0.4961730374630621,3237,2,21.022060053447106,29.572416048415654,28.886035756692536,51.52117122047729,0.9120966321170214,46.66519474631641,81.07606114386257,-0.20232570239988093,-0.6006204905570985,0.496001872544255,1.2989480655012344
2026-04-27,Paris,16.44866621703272,3.1060047019596366,14.349284728161576,15.824635279679942,cloudy,594,427,0.6636494309409964,2928,9,24.69446704068665,30.271169999052262,33.51681319163339,48.853553481952126,0.9663973130839998,53.267592671835516,74.37754522297251,-0.07578150157858005,-0.010632163140925846,0.010705829641173599,0.09711949436067949
2026-04-28,Paris,23.32613541273459,0.20834886669251884,12.76613244105046,14.316221747000135,clear,624,581,0.40062769078146565,3691,2,27.25550812928657,34.79447818193474,32.70784753148108,59.62021229251469,1.1968928645313295,67.32181959707196,83.06824537745503,-0.5670921247192098,1.2452494014492084,1.2090258320199798,3.0213673581883977
2026-04-29,Paris,21.95831346981468,3.9579422778978226,18.1417275463214,10.601706843816165,cloudy,402,608,0.713874780712803,2860,2,25.64156804788577,27.384047694634738,28.030795378197872,54.85932919636343,0.8635072359328733,48.554951473431004,74.97858451092469,0.06866835896620152,-0.43175238790238923,-0.09609071054461778,0.5965114574132085
2026-04-30,Paris,17.955914768770963,8.628087247882643,18.069206707377123,14.715761576199977,rain,506,328,0.5431449653354832,2345,6,17.10128933866721,28.17044913199424,25.613668788703524,50.376564120746075,0.7230377896933986,36.129741090317744,67.25717621356088,0.8605125136219266,-1.542065515712038,-0.9049174487164201,3.307495478050385
2026-05-01,Paris,15.8334829654872,2.8019172497994056,12.644808471908386,12.464099874715272,cloudy,443,324,0.6589005148851503,2822,7,21.876238914573882,32.3370695364146,31.829663724761215,46.72582200697951,1.0178473709437914,51.05711242732133,74.31342467316864,-0.12734090134984968,-0.20816002452696608,-0.15577113006020707,0.49127205593702283
2026-05-02,Paris,10.759578292513378,0.42229294300533055,11.678862783477886,14.720222732496342,cloudy,620,392,0.5920954606735205,2704,10,26.386996222494123,39.267298061056444,35.20929502681277,43.11486474191065,1.208632770856514,63.39862608278183,68.19410875958727,-0.5308169411134921,0.8946739884345458,-0.34109453802966855,1.7665854675777066
2026-05-03,Paris,7.814620325139305,7.633735735238509,14.904918960486556,9.994941270724382,rain,663,417,0.5099644668758103,2312,10,19.959414666955414,29.162042296142854,26.032993789444653,38.58475334981426,0.7874053508451644,34.079822610017885,44.537349629782916,0.6919157274363158,-1.7252456252987418,-0.9567451814536424,3.3739065341887002
2026-05-04,Paris,17.90743432003805,1.7636591321965098,21.355691129904574,13.541726202928078,cloudy,446,570,0.7066286633186298,2959,4,21.995206011715933,25.946307511968335,28.445330654371443,53.582270838607535,0.9166568212520478,45.65490761773282,78.43015689164254,-0.3033822505438516,-0.6908994497969352,0.059392487667049076,1.053674188007836
2026-05-05,Paris,20.463432419002025,2.530634716351959,18.450719958555563,11.197559056228327,cloudy,356,531,0.5444779740732576,3812,3,23.973418858308627,31.402624260127187,29.199312776310858,53.62472842256475,0.9226495932824197,51.560269548238516,81.69508355988614,-0.1733380791143881,-0.16319805289994874,1.3990608520564614,1.7355969840707983
2026-05-06,Paris,19.120462409052084,2.360641877386969,17.36813693863782,12.108701155877142,cloudy,523,435,0.5435764928032638,3049,7,19.413857932441744,32.0188561609034,33.018295306297034,55.11239682393372,0.9494994461258905,53.3543387548518,81.47728494105785,-0.2021611320887365,-0.0028805587986807987,0.2007408496776553,0.40578254056507257
2026-05-07,Paris,29.378806487836016,3.325493933945125,25.765912287557782,10.4653048742239,clear,659,591,0.3492761397065316,2077,13,23.046612746315034,27.322385799567126,31.31245553922718,64.85361856708747,0.7919215119680278,53.53237677210026,55.201377249449635,-0.0385661118048985,0.013028865807023875,-1.325821460036892,1.3774164376488145
2026-05-08,Paris,22.361603183603393,2.7522295081051094,14.445340321852449,13.952618252962205,clear,381,621,0.6041018763539494,3056,14,20.125474477025513,32.65752709602295,27.775134420513123,57.174327919310805,0.9829747603518308,51.4688184055504,78.10055309461688,-0.13576568218032567,-0.17137009998398095,0.21173461116736914,0.5188703933316757
2026-05-09,Paris,10.735752704638195,4.469806614282873,4.380521378450965,10.948489956638477,cloudy,520,422,0.5057831073550385,2668,11,28.918345567480493,35.490831882507706,38.7295677771912,38.95104525727188,1.1503848981615992,62.35756951661809,62.811502906291096,0.15545726709394025,0.8016454813458463,-0.39763388283391105,1.3547366312736977
2026-05-10,Paris,14.20433669223151,2.673533187633575,5.436467414678905,12.724952917610604,cloudy,481,505,0.3883192282934216,3677,9,28.44643735909683,36.74909608536875,32.82192662110906,44.73773844922924,1.230607935208433,62.31234440279737,74.56413621505892,-0.1491089984496921,0.7976041785402154,1.187038309040552,2.1337514860304596
2026-05-11,Paris,20.85673755163394,5.12054063004765,8.398833964896788,15.662917531708707,rain,359,671,0.5219842128707063,2950,12,22.282542117642294,29.102304641079552,31.42801014908518,53.822155261656405,0.9986399669647748,52.19303795747269,80.12918654299321,0.2657921560386532,-0.10665405485298003,0.04525765146598845,0.4177038623576217
2026-05-12,Paris,23.897200603606436,1.4594659075808714,16.477387622115916,9.805308262866683,clear,646,534,0.7434095295145037,2907,3,24.989492981758563,33.04481651490121,33.124954764077124,57.856388233958214,1.0176838106783606,60.733687883547496,76.52949495341144,-0.3549595845122557,0.6565358985207795,-0.022275454827967854,1.033770937861003
2026-05-13,Paris,19.704610992794766,2.1515927667452557,14.42730077373691,14.475632623946924,cloudy,647,458,0.5186568767163979,3644,13,24.9111279946838,33.8027973574008,32.84294310901736,57.36348858024056,1.0171088367877428,60.68397276894494,84.6844951633144,-0.2376063521753748,0.6520933705722147,1.1352105763033298,2.0249102990509193
2026-05-14,Paris,10.027861706028165,1.2632686966476991,16.29694654499847,12.604696580663285,cloudy,500,549,0.5655908251223349,3031,11,26.64066247202463,35.55916939353672,27.245567492882582,42.22678628951426,1.0338152249245627,50.5538318893294,61.93078322336378,-0.388225707006456,-0.2531330246673087,0.17247117727553407,0.8138299089492987
